datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2009-10-29,SCHISM,base,7,12335.26,11873.22,2348.66,6868.43,8320.96,0.0,0.0,1.76,-0.17,89.0,63.5,568.97,2019.31,2019.31,683.78,606.98,607.39,681.91,520.24,839.21,17436.58,11477.91,9599.95,2471.45,393.12,6910.46,1894.35,296.68,260.28,574.99,700.58,332.07,13366.71,950.75,12499.36,9928.7,11884.99,1236.15,171.25,1469.63,6920.59,9599.95,23789.16,389.29,520.24,607.39,11679.58,14624.65,14267.97,474.94,401.42,445.97,619.5,-0.09,-2.38
2009-10-30,SCHISM,base,7,11801.07,11299.96,2218.05,6130.5,8438.25,0.0,0.0,2.17,-0.15,88.8,49.9,599.52,2046.8,2046.8,595.91,424.78,372.46,652.41,520.24,838.39,17688.62,11878.89,8847.65,2688.92,412.68,6759.17,2263.1,361.36,287.21,621.37,695.61,327.79,12234.35,1084.46,12149.05,9836.53,11850.27,1464.86,179.29,1724.12,6773.77,8847.47,26404.49,359.66,520.24,372.46,12733.73,13671.9,15041.35,463.95,430.51,450.84,497.3,-0.22,-1.09
2009-10-31,SCHISM,base,7,11944.29,11389.68,2068.14,6783.51,7727.49,0.0,0.0,2.69,-0.13,88.8,41.2,539.77,1991.71,1991.71,486.75,363.93,330.36,481.9,517.08,818.87,18952.08,12128.43,8691.94,2583.03,351.97,6675.39,2564.04,449.99,317.5,651.78,578.13,316.43,11842.14,1247.2,12006.01,9711.49,11919.53,1570.86,568.08,1720.38,6690.37,8691.42,27787.27,381.63,517.08,330.36,13602.9,14063.23,15553.05,459.09,433.26,457.61,387.16,-0.18,-0.6
2009-11-01,SCHISM,base,7,11933.06,11392.7,1880.3,6934.54,7772.62,0.0,0.0,3.4,-0.05,88.8,48.6,942.4,2073.48,2073.48,434.32,388.65,364.14,441.95,503.83,794.79,20024.81,12525.82,8715.12,2549.84,353.04,6658.08,2819.7,550.48,372.67,666.13,462.26,313.0,11904.29,1401.91,12002.79,9540.16,12193.65,1659.84,395.46,1684.9,6671.64,8714.08,28496.18,405.46,503.83,364.14,14322.85,14858.08,16224.0,497.08,429.45,464.16,387.38,-0.08,0.09
2009-11-02,SCHISM,base,7,11893.11,11416.19,1762.46,4428.1,10119.61,0.0,0.0,4.02,0.01,89.0,57.2,949.34,2075.62,2075.62,416.72,400.36,378.0,463.32,500.03,763.66,20953.17,13012.83,8858.09,2652.57,407.16,6638.46,2984.8,655.53,434.11,673.61,440.89,302.05,12133.33,1525.06,12062.33,9332.88,12579.89,1754.43,192.1,1716.83,6652.55,8856.52,29057.11,418.84,500.03,378.0,15049.63,15618.66,16912.37,581.69,428.39,474.73,405.03,-0.03,0.71
2009-11-03,SCHISM,base,7,11798.87,11348.31,1725.07,4362.77,10027.24,0.0,0.0,4.6,0.19,90.2,125.6,991.67,2092.97,2092.97,416.5,405.67,378.0,485.07,500.03,748.18,21460.13,13333.06,8927.5,2737.08,487.81,6515.78,2986.32,739.7,494.98,680.25,466.07,286.57,12399.9,1609.85,12149.89,9152.08,12992.18,1822.41,158.2,1805.34,6529.18,8924.71,29456.89,418.84,500.03,378.0,15693.96,16187.55,17487.57,677.97,435.17,492.03,406.31,0.15,1.2
2009-11-04,SCHISM,base,7,11421.36,10961.36,1660.56,4391.26,9470.19,0.0,0.0,4.87,0.31,89.2,68.6,848.13,1865.98,1865.98,414.38,411.41,371.61,512.03,496.24,728.33,22862.88,14651.03,9975.02,3369.59,606.77,6999.68,3244.66,895.38,587.34,677.97,481.69,274.73,12690.32,1819.86,12393.66,8946.27,13657.03,1968.64,150.37,2078.78,7012.11,9973.3,30349.47,418.84,496.24,371.61,16638.66,17273.72,18220.44,838.19,441.74,549.22,411.62,0.34,1.54
2009-11-05,SCHISM,base,7,11687.89,11202.48,1583.72,4357.29,9638.51,0.0,0.0,4.81,0.2,88.8,87.5,811.68,1802.83,1802.83,424.36,416.29,363.07,529.28,487.6,518.35,22268.77,13940.25,9297.2,3007.58,458.88,6540.26,3015.92,860.97,616.58,668.21,501.3,274.08,12975.39,1783.33,12236.38,9035.6,13790.62,2024.25,150.37,2039.84,6555.98,9294.95,30056.65,416.29,487.6,363.07,16810.33,17482.36,18885.73,928.09,458.67,577.5,417.57,0.23,1.54
2009-11-06,SCHISM,base,7,11853.22,11384.15,1543.54,3622.33,10418.15,0.0,0.0,4.48,0.09,87.8,165.2,808.92,1720.45,1720.45,429.02,423.51,357.52,529.28,482.54,520.24,21474.27,13476.16,8602.31,2708.81,394.61,6160.75,2854.94,838.39,640.96,635.13,520.24,295.17,13113.0,1783.73,12140.26,9178.62,13896.23,1837.13,150.37,1806.12,6173.86,8600.74,29222.08,416.5,482.54,357.52,16908.93,17499.46,18742.85,993.33,479.37,615.95,426.27,0.14,1.14
2009-11-07,SCHISM,base,7,12007.03,11343.48,1502.28,4448.48,9528.59,0.0,0.0,3.92,-0.06,86.2,142.1,609.86,1527.38,1527.38,435.38,419.26,357.52,552.16,479.79,523.39,20590.87,12695.71,8000.58,2186.2,317.07,5569.79,2625.96,821.75,642.62,615.11,526.34,311.71,13246.62,1747.35,11893.46,8627.6,13820.16,1692.39,141.01,1552.63,5580.65,7999.7,28192.68,422.66,479.79,357.52,16690.23,17526.99,18412.36,1042.3,508.88,661.56,426.9,-0.04,0.45
2009-11-08,SCHISM,base,7,12221.99,11552.88,1435.82,4432.24,9542.6,0.0,0.0,3.26,-0.12,85.0,120.2,437.23,1358.46,1358.46,447.88,431.78,357.52,593.19,479.79,540.41,19355.87,11415.88,6729.59,1667.74,256.18,4834.31,2363.77,729.37,628.25,579.39,553.42,311.71,13316.64,1659.05,11648.2,8027.09,13581.67,1476.39,156.68,1302.76,4843.46,6729.41,27211.4,432.63,479.79,357.52,16206.27,16960.58,17651.2,1056.1,534.32,686.27,438.56,-0.13,-0.2
2009-11-09,SCHISM,base,7,12144.14,11603.33,1406.36,4429.07,9293.53,0.0,0.0,2.73,-0.14,84.0,77.1,249.21,1157.96,1157.96,450.42,435.81,357.52,610.11,479.79,576.67,18574.37,10601.05,6177.45,1343.59,226.79,4402.46,2189.5,713.63,628.46,556.56,587.34,285.71,13309.11,1628.63,11468.23,7423.32,13462.1,1367.98,129.47,1133.2,4411.31,6176.19,26981.69,444.49,479.79,357.52,15796.4,16613.76,17042.76,1079.0,564.52,716.74,444.07,-0.15,-0.7
2009-11-10,SCHISM,base,7,12391.56,11758.34,1372.39,4482.77,9296.28,0.0,0.0,2.45,-0.16,84.2,78.6,93.7,979.17,979.17,465.64,444.07,357.52,628.25,477.26,596.95,17972.9,9914.58,5759.8,1116.63,210.54,4063.35,2052.5,701.41,625.33,543.35,604.89,260.72,13242.43,1594.02,11323.2,6888.76,13387.13,1310.17,129.47,1005.53,4071.7,5758.18,26732.02,463.32,477.26,357.52,15388.07,16280.14,16526.78,1097.82,594.03,747.35,458.88,-0.16,-0.88
2009-11-11,SCHISM,base,7,12359.11,11613.85,1348.58,4460.78,9152.23,0.0,0.0,2.47,-0.05,84.4,198.2,103.52,1034.72,1034.72,471.35,444.28,357.52,640.75,471.14,615.74,18060.24,10046.43,5921.75,1088.31,200.57,4031.05,2029.9,726.26,640.33,539.15,619.29,241.5,13217.96,1602.93,11256.16,6559.55,13425.13,1256.03,129.47,986.41,4037.17,5921.03,26934.85,485.28,471.14,357.52,15232.99,16103.62,16284.41,1134.61,633.25,803.85,463.74,-0.05,-0.79
2009-11-12,SCHISM,base,7,11909.15,11433.87,1333.04,4445.37,8564.26,0.0,0.0,2.74,-0.04,84.6,235.1,2.53,928.83,928.83,478.74,456.98,366.7,640.75,466.49,634.5,18188.82,10357.54,6186.61,1121.89,197.31,4065.57,2005.14,793.97,653.86,541.04,631.79,225.92,13258.85,1615.98,11108.83,6437.47,13454.74,1224.69,148.41,974.8,4074.48,6185.71,26729.38,513.3,466.49,366.7,15179.44,16045.11,16300.0,1174.16,676.72,872.45,479.16,-0.08,-0.45
2009-11-13,SCHISM,base,7,11790.45,11398.88,1310.62,4644.78,8205.1,0.0,0.0,3.29,-0.13,84.4,171.3,-79.88,845.47,845.47,490.97,480.21,378.0,650.32,464.8,640.75,18556.42,10480.3,6271.1,1150.97,198.62,4045.71,1945.2,795.21,665.92,541.67,640.75,215.09,13319.99,1624.88,10946.47,6505.77,13457.59,1184.84,150.37,944.02,4055.55,6270.02,26636.83,544.61,464.8,378.0,15078.91,16004.02,16373.0,1203.97,722.54,921.35,492.66,-0.18,0.06
2009-11-14,SCHISM,base,7,11891.01,11520.84,1291.18,4615.55,8306.59,0.0,0.0,3.98,-0.26,84.2,120.3,-139.74,796.23,796.23,508.25,501.09,387.8,658.44,460.15,642.0,18325.58,10149.09,5966.05,1095.19,196.45,3872.41,1850.07,773.98,666.96,540.41,641.38,204.91,13295.71,1594.42,10770.73,6602.94,13364.03,1142.89,150.37,893.75,3881.35,5963.71,26625.64,576.25,460.15,387.8,14911.58,15839.69,16286.54,1197.73,767.17,951.16,507.83,-0.34,0.69
2009-11-15,SCHISM,base,7,11759.09,11418.06,1294.0,4535.19,8279.87,0.0,0.0,4.39,-0.36,84.2,116.5,-121.54,826.98,826.98,524.65,527.6,406.31,657.61,459.51,660.72,18372.04,9946.95,5625.34,1112.79,197.1,3738.13,1782.55,748.18,669.45,540.83,652.61,200.35,13156.78,1560.16,10639.04,6449.63,13230.87,1086.69,150.37,869.78,3746.53,5623.72,26674.26,608.02,459.51,406.31,14791.64,15589.49,15976.23,1193.1,802.62,969.91,527.81,-0.42,1.09
2009-11-16,SCHISM,base,7,11397.17,11032.73,1310.48,4368.99,8132.82,0.0,0.0,4.64,-0.27,85.4,136.0,-69.84,875.16,875.16,541.04,553.83,424.99,659.06,459.51,660.72,18595.05,10001.35,5523.79,1173.76,203.17,3700.02,1747.35,753.75,677.14,545.86,660.31,196.01,12973.38,1530.61,10537.18,6045.21,13093.21,1048.19,150.37,867.53,3709.18,5523.24,26959.51,637.63,459.51,424.99,14701.95,15370.57,15758.03,1198.33,830.38,992.31,549.22,-0.31,1.28
2009-11-17,SCHISM,base,7,11122.72,10744.83,1301.46,4077.88,8144.19,0.0,0.0,4.59,-0.16,85.0,157.2,-44.91,897.77,897.77,562.43,580.02,439.41,665.5,459.51,660.72,20000.05,11127.74,6332.03,1508.58,233.5,4112.13,1831.24,812.5,706.18,560.54,660.72,194.49,12799.65,1533.99,10677.54,5660.97,13113.51,1043.11,150.37,957.89,4121.59,6330.77,27574.71,664.67,459.51,439.41,14862.22,15424.05,15825.7,1227.7,858.3,1029.31,575.62,-0.14,1.24
2009-11-18,SCHISM,base,7,11501.71,11081.93,1306.44,4060.27,8535.32,0.0,0.0,4.43,-0.31,84.0,117.6,-94.97,826.81,826.81,579.81,591.1,454.01,688.35,459.51,660.72,19424.52,10673.77,6080.81,1343.99,222.24,3861.42,1719.59,792.32,704.93,560.96,660.72,190.37,12771.4,1507.59,10256.97,5602.01,12985.3,1109.15,150.37,977.04,3871.29,6078.66,26986.5,693.74,459.51,454.01,14724.0,15452.1,16064.84,1215.03,882.28,1043.92,581.69,-0.33,1.01
2009-11-19,SCHISM,base,7,11960.39,11540.11,1310.79,3413.87,9646.46,0.0,0.0,4.01,-0.22,85.2,184.8,-26.05,901.1,901.1,601.76,612.19,466.28,713.43,459.51,660.72,18564.86,9987.41,5274.05,1214.03,208.38,3579.89,1659.25,713.84,692.49,569.55,672.78,191.24,12651.61,1457.89,9998.08,5752.4,12719.93,1008.99,150.37,890.88,3589.07,5272.95,26729.23,711.98,459.51,466.28,14550.8,15109.83,15680.46,1181.82,897.84,1035.81,600.5,-0.25,0.53
2009-11-20,SCHISM,base,7,12004.24,11552.37,1304.76,3164.91,9829.2,0.0,0.0,3.56,0.01,83.6,138.2,-176.69,663.52,663.52,615.74,635.75,483.17,701.41,463.32,698.51,19941.83,11296.32,5926.07,1642.66,233.5,4127.52,1790.6,765.73,707.63,578.13,696.85,191.89,12401.76,1452.52,10156.65,5420.45,12810.07,952.18,150.37,946.06,4138.83,5924.27,28342.4,717.78,463.32,483.17,14607.56,15106.53,15462.17,1212.62,900.29,1059.54,625.13,0.04,0.19
2009-11-21,SCHISM,base,7,12822.19,12301.96,1300.64,3151.78,10566.31,0.0,0.0,2.79,-0.17,82.8,84.9,-319.85,527.25,527.25,623.46,626.17,493.92,702.24,473.46,700.58,17730.28,9594.94,5194.9,1022.81,201.22,3394.05,1532.99,709.91,690.21,584.83,700.58,189.93,12347.78,1429.22,9337.21,4989.02,12400.58,1043.52,150.37,874.29,3402.14,5194.17,25785.53,730.61,473.46,493.92,14239.69,14916.05,15687.87,1164.08,907.66,1027.68,608.85,-0.17,-0.65
2009-11-22,SCHISM,base,7,13692.75,13187.64,1303.24,3144.4,11408.38,0.0,0.0,2.34,-0.18,81.8,75.4,-367.81,469.84,469.84,638.46,660.1,503.83,700.58,479.79,701.2,16936.45,8807.61,4262.11,829.77,187.11,3041.53,1473.21,623.67,671.53,598.62,700.58,192.1,12238.07,1396.32,9044.28,5353.28,12074.0,833.46,150.37,693.32,3045.32,4261.19,25815.16,743.01,479.79,503.83,13903.06,14568.06,14978.96,1121.08,911.95,1028.9,650.32,-0.19,-1.15
2009-11-23,SCHISM,base,7,13703.77,13182.67,1306.15,3180.66,11283.1,0.0,0.01,1.79,-0.18,80.8,59.1,-487.06,382.55,382.55,652.2,665.5,512.88,700.58,479.79,702.86,15610.67,7809.16,3645.79,590.05,178.64,2646.45,1359.18,574.16,649.28,606.14,700.58,192.1,12012.44,1363.78,8687.93,4794.38,11818.25,803.44,152.33,598.2,2651.04,3644.85,25301.27,755.82,479.79,512.88,13418.1,14161.15,14212.24,1075.96,916.65,1015.7,660.72,-0.19,-1.63
2009-11-24,SCHISM,base,7,13491.41,12967.56,1303.13,4095.81,10066.68,0.0,1.0,1.43,-0.12,80.4,54.7,-577.35,275.53,275.53,654.49,677.55,531.17,703.07,489.29,700.58,14808.05,7196.08,3284.08,459.94,172.77,2416.97,1282.12,549.85,630.75,618.87,700.58,192.1,11770.64,1344.59,8174.95,3939.42,11656.17,766.55,166.9,504.67,2419.28,3282.38,25559.15,763.04,489.29,531.17,12793.26,13834.51,13613.93,1050.82,928.09,1015.29,667.79,-0.11,-1.98
2009-11-25,SCHISM,base,7,13006.74,12508.86,1282.63,5526.94,8104.09,0.0,1.0,1.35,-0.03,80.6,68.6,-589.74,366.41,366.41,652.41,688.97,540.41,720.26,495.4,700.58,15208.2,7094.48,3236.92,395.04,171.25,2337.9,1242.78,549.01,610.73,626.79,700.58,192.1,11595.25,1331.99,7286.76,3370.53,11316.23,743.43,171.25,442.59,2340.8,3235.98,26457.82,778.93,495.4,540.41,12011.59,13333.56,13394.67,1040.68,937.49,1024.23,664.67,-0.03,-2.0
2009-11-26,SCHISM,base,7,12653.81,12148.84,1276.1,5529.03,7701.24,0.0,1.0,1.47,0.05,82.0,123.7,-575.92,362.82,362.82,657.61,685.86,550.9,720.47,502.35,717.36,15957.81,7424.55,3423.76,351.54,171.25,2347.56,1223.68,567.87,596.74,632.0,700.58,192.1,11309.08,1318.98,6369.46,3344.18,10939.99,710.32,162.33,433.47,2351.03,3422.07,27183.67,790.67,502.35,550.9,11367.59,12860.5,13594.54,1041.08,938.51,1031.34,652.2,0.06,-1.78
2009-11-27,SCHISM,base,7,12197.65,11689.17,1263.96,5068.46,7588.65,0.0,1.0,1.83,0.01,82.0,581.9,-222.6,623.63,623.63,656.36,694.36,560.54,720.47,506.98,720.47,17505.16,8568.8,4110.83,403.97,175.6,2577.85,1236.15,666.34,599.04,632.21,706.18,192.1,10885.53,1315.18,5602.19,3471.85,10600.87,681.29,150.37,420.54,2583.03,4109.72,27174.84,820.72,506.98,560.54,10984.01,12829.74,14102.87,1044.94,945.45,1048.59,661.97,0.02,-1.38
2009-11-28,SCHISM,base,7,12850.53,12302.52,1258.67,5069.57,8198.52,0.0,1.0,2.56,-0.16,82.0,175.7,-665.42,222.82,222.82,661.35,716.33,577.71,726.26,509.93,720.47,16503.49,7856.66,4838.15,452.75,177.33,2265.62,1177.58,759.12,572.48,635.34,717.78,192.1,10581.19,1289.33,5185.79,3499.64,10395.96,596.53,150.37,410.35,2266.97,4837.06,26188.87,872.45,509.93,577.71,11005.33,13131.29,14555.94,716.53,969.91,983.36,669.25,-0.19,-0.74
2009-11-29,SCHISM,base,7,13029.36,12529.68,1256.98,5624.84,7828.45,0.0,1.0,3.46,-0.1,82.6,64.9,-768.15,126.47,126.47,701.62,740.12,598.2,740.32,519.61,722.33,16681.21,8029.02,4171.8,437.08,187.76,2188.53,1105.71,656.57,570.81,650.53,720.47,192.1,10091.67,1266.47,4967.83,4054.99,9853.07,668.62,150.37,478.95,2194.54,4169.76,26268.24,899.48,519.61,598.2,10985.2,12809.74,14621.0,689.8,958.5,914.61,681.5,-0.14,0.12
2009-11-30,SCHISM,base,7,12342.42,11797.19,1253.41,5303.75,7495.51,0.0,0.99,4.42,0.03,83.8,52.0,-744.57,124.63,124.63,718.4,777.07,633.46,740.32,530.54,740.32,18158.78,8940.19,4322.91,636.38,183.64,2484.91,1116.63,629.29,585.25,652.41,720.47,198.4,9420.48,1239.76,4796.03,3445.18,9038.55,638.46,150.37,495.82,2491.83,4320.88,26901.65,881.26,530.54,633.46,10714.31,12424.02,14525.56,711.36,915.43,888.42,719.02,0.0,1.08
2009-12-01,SCHISM,base,7,11986.48,11469.07,1245.3,6083.08,6398.85,0.0,0.0,5.28,0.18,84.8,90.9,-658.95,119.76,119.76,738.67,775.22,627.42,740.32,545.86,740.32,19561.41,10199.78,5382.51,1000.65,197.96,3064.08,1179.2,643.46,608.44,653.65,720.47,202.95,8762.86,1199.14,5270.23,3296.33,8810.05,644.08,150.37,596.95,3073.36,5379.07,27845.67,851.94,545.86,627.42,11844.17,12781.99,14852.78,761.6,866.91,869.17,732.88,0.17,2.06
2009-12-02,SCHISM,base,7,11753.55,11233.27,1221.98,5708.19,6607.62,0.0,0.0,5.86,0.21,84.8,54.3,-605.42,209.42,209.42,723.78,759.95,624.08,740.95,561.38,740.32,20072.55,10879.55,6146.21,1265.67,217.48,3485.37,1249.0,649.08,623.25,654.49,720.47,198.4,8415.1,1168.11,5736.87,4204.94,9168.91,735.36,150.37,730.81,3495.51,6142.8,27712.32,822.37,561.38,624.08,12757.78,13816.32,15674.03,807.35,830.38,862.2,723.16,0.22,2.63
2009-12-03,SCHISM,base,7,11734.91,11198.11,1247.99,4168.26,8253.05,0.0,0.0,6.11,0.1,83.8,62.1,-499.5,327.08,327.08,729.57,745.9,634.29,744.87,575.41,740.32,19897.53,10809.52,6176.55,1333.79,217.26,3463.59,1243.98,626.17,619.7,657.4,723.16,197.1,8604.58,1157.62,5926.07,4933.11,9517.86,794.79,150.37,794.18,3477.3,6174.58,27845.67,802.41,575.41,634.29,13230.37,14511.11,16190.01,824.83,815.38,847.22,730.61,0.11,2.86
2009-12-04,SCHISM,base,7,11841.95,11325.09,1268.44,4148.11,8493.08,0.0,0.0,5.77,0.01,84.2,126.8,-342.4,470.52,470.52,731.64,743.22,640.75,760.77,587.75,740.95,18744.99,9866.0,5319.49,1197.73,202.52,3125.62,1181.41,581.48,599.04,664.67,740.32,196.23,8862.09,1147.33,5853.62,5359.82,9517.17,798.29,150.37,782.64,3136.21,5317.67,26989.45,789.03,587.75,640.75,12984.12,14068.73,15801.17,822.37,810.64,837.78,722.74,0.01,2.47
2009-12-05,SCHISM,base,7,11848.15,11347.91,1259.82,4141.26,8543.64,0.0,0.0,5.09,0.19,84.2,169.9,-253.18,556.73,556.73,725.23,739.29,640.75,779.96,599.04,745.9,18499.86,10014.95,5459.26,1166.7,208.59,3179.51,1188.06,586.08,586.29,671.32,749.83,197.31,8942.1,1128.76,6053.67,5005.64,9614.63,758.3,150.37,741.36,3190.28,5457.81,27020.77,779.96,599.04,640.75,13116.02,14064.9,15438.57,818.46,803.65,836.54,716.53,0.17,1.62
2009-12-06,SCHISM,base,7,11586.85,11118.88,1256.52,4138.94,8277.25,0.0,0.0,4.12,0.32,83.6,140.7,-286.47,433.18,433.18,723.57,733.3,636.79,764.9,606.98,760.77,18270.57,9989.82,5406.66,1206.79,203.39,3197.83,1190.48,566.83,581.06,674.02,760.16,196.45,8990.25,1118.85,6131.3,4770.37,9653.83,757.88,150.37,733.92,3207.47,5405.02,26835.71,767.79,606.98,636.79,13102.27,14080.72,15363.47,822.37,796.03,830.38,715.08,0.33,0.78
2009-12-07,SCHISM,base,7,11934.05,11443.99,1265.39,4153.78,8295.72,0.0,0.0,3.24,0.35,82.2,141.0,-608.94,-163.89,-163.89,722.54,729.16,626.79,752.52,609.06,778.93,17349.24,9358.34,5045.8,1029.51,190.15,2991.26,1136.43,555.51,563.9,679.21,760.16,195.58,9020.31,1116.02,5953.26,4944.8,9391.75,754.58,150.37,683.37,3001.13,5044.34,26068.37,760.16,609.06,626.79,12714.21,13766.08,15178.95,811.06,795.41,823.19,724.61,0.39,-0.05
2009-12-08,SCHISM,base,7,12724.86,12232.14,1313.95,4017.65,9251.48,0.0,0.0,2.51,0.01,80.4,142.7,-626.99,-174.68,-174.68,728.74,729.37,620.75,741.36,613.86,779.96,15422.23,7964.93,4125.48,717.36,175.81,2454.13,1028.5,496.87,553.83,684.82,754.37,192.1,9021.53,1118.85,5585.54,5085.93,9026.74,742.6,150.37,623.04,2459.9,4124.55,24545.33,761.39,613.86,620.75,11809.44,13286.33,14626.48,791.29,795.0,810.85,729.37,0.03,-0.76
2009-12-09,SCHISM,base,7,12758.16,12324.86,1275.03,4044.81,9200.07,0.0,0.0,2.26,-0.09,80.4,134.6,-653.72,-208.57,-208.57,727.92,727.92,620.75,740.95,618.04,764.08,14223.24,6816.51,3334.58,517.93,174.73,2068.27,970.32,446.61,533.27,694.78,737.43,192.1,8940.88,1110.57,5506.03,4951.38,8764.77,691.25,150.37,540.41,2072.55,3332.88,24377.59,760.57,618.04,620.75,11025.8,12577.53,13786.11,768.62,791.5,799.12,726.26,-0.08,-1.01
2009-12-10,SCHISM,base,7,12385.92,11934.83,1254.36,4100.81,8637.58,0.0,0.0,2.44,0.11,81.8,51.6,-850.29,-458.14,-458.14,708.46,715.29,616.58,740.32,625.54,760.77,14345.13,6663.44,3251.83,451.69,174.51,2014.3,946.47,455.71,512.46,697.47,740.32,196.01,8817.88,1098.83,5588.79,4620.43,8684.1,632.84,150.37,473.04,2018.01,3250.69,25397.36,754.79,625.54,616.58,10773.12,12139.08,13362.02,747.35,785.32,793.15,706.8,0.14,-0.87
2009-12-11,SCHISM,base,7,12348.64,11678.29,1270.45,4381.82,7932.93,0.0,0.0,2.92,0.38,83.4,4.4,-1299.95,-1160.79,-1160.79,700.37,713.01,600.92,740.32,637.0,762.01,16166.04,7683.26,3841.3,527.18,175.6,2239.3,970.12,493.08,499.82,697.47,740.32,197.53,8650.8,1082.84,5785.43,4295.2,8760.77,587.96,159.29,450.84,2245.11,3840.18,26983.71,750.04,637.0,600.92,11038.59,12066.56,13578.49,740.95,772.74,794.38,708.46,0.4,-0.34
2009-12-12,SCHISM,base,7,13073.34,12132.93,1317.92,4419.44,8274.05,0.0,0.0,3.37,0.71,83.6,5.0,-1692.78,-1557.67,-1557.67,698.92,702.86,605.31,758.92,656.57,760.16,18615.23,9643.3,5050.73,877.57,181.03,2838.94,1067.25,523.39,512.03,697.89,740.32,197.53,8521.49,1056.91,6021.47,4073.74,8985.56,591.52,150.37,518.98,2848.47,5048.72,28257.45,743.01,656.57,605.31,11770.47,12815.79,14364.58,757.06,764.49,784.49,701.0,0.76,0.1
2009-12-13,SCHISM,base,7,15144.82,13862.69,1386.14,4928.17,9181.06,0.0,0.0,4.1,0.55,82.4,11.6,-2410.12,-2792.08,-2792.08,691.67,699.96,606.77,768.41,671.11,760.16,18735.97,9950.57,5408.11,937.08,183.42,3059.15,1083.86,506.56,519.82,700.17,741.57,197.96,8594.46,1042.71,5939.76,4392.5,9060.26,642.83,150.37,584.41,3071.09,5405.75,27807.82,727.09,671.11,606.77,11649.39,13200.03,15107.02,755.61,752.93,777.48,694.78,0.58,0.97
2009-12-14,SCHISM,base,7,16785.96,15576.74,1394.77,5929.71,9778.55,0.0,0.0,4.56,0.25,82.0,16.1,-2456.37,-2790.3,-2790.3,690.84,702.86,610.73,782.02,679.42,775.22,17176.69,8566.88,4230.48,705.14,179.29,2563.46,982.95,447.03,506.56,708.25,758.09,209.68,8686.36,1038.45,5709.77,4969.11,8834.42,629.92,155.81,548.17,2569.99,4228.63,25734.85,726.06,679.42,610.73,11351.95,12679.89,14844.83,735.16,747.14,763.04,696.64,0.25,1.32
2009-12-15,SCHISM,base,7,17128.3,16124.43,1395.16,6457.45,9722.75,0.0,0.0,4.71,0.23,81.8,7.0,-2336.26,-2619.27,-2619.27,703.69,707.21,607.18,779.96,693.32,801.59,16488.67,8023.58,3731.97,617.83,181.9,2399.82,969.91,436.02,495.82,714.67,775.84,212.93,8741.26,1016.51,5715.19,4418.69,8715.3,572.27,172.12,490.13,2405.6,3730.66,25032.74,713.43,693.32,607.18,11316.4,12286.35,14083.39,727.09,729.16,753.34,695.61,0.26,1.41
2009-12-16,SCHISM,base,7,17003.36,16097.21,1422.65,7365.04,9082.93,0.0,0.0,4.69,0.18,80.8,16.7,-1961.35,-1984.73,-1984.73,705.14,701.83,603.63,779.96,708.87,802.0,16095.85,7683.96,3447.06,564.73,192.1,2292.89,959.11,436.44,484.22,715.91,779.96,212.93,8718.08,994.75,5725.67,3621.84,8601.09,542.93,157.55,458.67,2298.3,3444.99,24557.41,709.49,708.87,603.63,11109.34,11976.57,13488.37,722.54,713.01,747.56,697.47,0.22,1.41
2009-12-17,SCHISM,base,7,16642.82,15773.55,1457.66,7904.8,8993.14,0.0,0.0,4.35,0.12,79.4,25.0,-1177.54,-735.21,-735.21,698.3,696.85,591.73,793.56,720.88,802.41,15218.93,7051.71,2993.72,504.25,192.54,2105.42,931.77,430.51,472.83,717.98,779.96,212.93,8494.25,977.25,5703.27,3104.23,8466.13,525.28,171.25,433.69,2109.89,2992.78,23707.13,693.53,720.88,591.73,10813.45,11563.68,12868.73,715.91,699.75,740.74,684.61,0.12,1.04
2009-12-18,SCHISM,base,7,16751.3,15917.31,1459.41,7546.7,10464.11,0.0,0.0,3.88,0.14,78.0,33.9,-165.99,629.51,629.51,689.38,683.16,582.32,809.82,735.16,803.24,14417.0,6471.99,2577.27,441.31,192.1,1929.76,900.09,424.36,464.38,720.47,779.96,212.71,8257.11,961.35,5653.38,2738.04,8280.4,501.51,171.25,402.27,1933.08,2576.7,23360.81,677.14,735.16,582.32,10489.04,11200.14,12245.16,711.15,689.18,731.23,673.82,0.11,0.48
2009-12-19,SCHISM,base,7,17650.43,16833.61,1444.78,7539.24,11658.67,0.0,0.0,3.45,0.22,78.4,23.3,126.0,908.41,908.41,683.16,678.38,572.27,799.74,754.79,804.47,14022.91,6159.86,2258.07,381.84,192.1,1803.96,881.87,419.48,456.55,720.47,793.15,211.63,8095.18,945.04,5585.54,2466.06,8077.63,465.01,169.73,369.69,1806.71,2257.69,23980.98,668.62,754.79,572.27,10183.63,10766.11,11641.07,705.76,674.85,724.4,665.71,0.22,0.0
