datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori
2009-11-08,SCHISM,franks,7,12221.99,11552.88,1435.82,4432.24,9542.6,0.0,0.0,3.26,-0.12,84.8,118.8,435.83,1357.06,1357.06,449.15,434.11,357.52,590.26,479.79,540.41,19270.95,11323.03,6666.65,1625.47,253.81,4682.33,2200.74,792.53,715.29,585.04,551.11,314.71,13313.29,1574.03,11612.23,7856.31,13569.3,1436.79,156.03,1268.68,4692.79,6665.58,27161.67,438.77,479.79,357.52,16134.99,16881.14,17582.18,561.38,568.71,693.12,438.98
2009-11-09,SCHISM,franks,7,12144.14,11603.33,1406.36,4429.07,9293.53,0.0,0.0,2.73,-0.14,84.0,76.6,248.71,1157.46,1157.46,449.36,440.47,357.52,609.06,478.32,575.2,18580.58,10519.54,6130.22,1308.17,226.36,4263.22,2040.62,775.01,719.85,563.48,582.53,285.28,13301.57,1540.14,11419.45,7270.12,13448.38,1329.59,129.47,1092.76,4270.25,6128.25,26921.98,456.34,478.32,357.52,15728.72,16535.3,16982.15,580.85,601.34,713.63,445.13
2009-11-10,SCHISM,franks,7,12391.56,11758.34,1372.39,4482.77,9296.28,0.0,0.0,2.45,-0.16,84.0,77.8,92.9,978.37,978.37,467.55,449.15,357.52,624.5,474.94,595.91,18016.85,9848.25,5724.77,1084.46,208.38,3927.7,1913.13,761.81,717.15,546.91,599.88,258.99,13228.69,1512.55,11263.48,6755.42,13368.55,1270.48,129.47,960.95,3935.33,5723.68,26652.98,480.0,474.94,357.52,15327.81,16208.57,16465.97,584.41,631.79,733.92,462.68
2009-11-11,SCHISM,franks,7,12359.11,11613.85,1348.58,4460.78,9152.23,0.0,0.0,2.47,-0.05,84.4,196.0,101.32,1032.52,1032.52,474.3,455.92,357.52,640.75,468.39,614.91,18060.22,9985.17,5897.96,1059.95,199.27,3887.31,1894.93,790.06,733.92,543.35,614.7,238.47,13191.14,1524.26,11189.24,6448.2,13400.69,1215.64,129.47,942.59,3893.45,5896.34,26842.85,506.35,468.39,357.52,15169.69,16032.79,16218.42,601.34,662.18,759.95,471.56
2009-11-12,SCHISM,franks,7,11909.15,11433.87,1333.04,4445.37,8564.26,0.0,0.0,2.74,-0.04,84.6,233.5,0.93,927.23,927.23,484.65,470.71,377.58,640.75,464.38,631.79,18127.0,10293.71,6166.5,1097.62,195.79,3917.09,1868.5,851.12,747.35,544.82,630.13,222.89,13224.83,1541.33,11035.18,6338.3,13421.28,1182.82,148.19,930.95,3925.28,6165.6,26640.4,540.41,464.38,377.58,15110.5,15968.01,16230.24,627.63,691.04,796.24,489.92
2009-11-13,SCHISM,franks,7,11790.45,11398.88,1310.62,4644.78,8205.1,0.0,0.0,3.29,-0.13,84.4,170.6,-80.58,844.77,844.77,500.03,496.03,386.52,643.46,463.11,640.75,18500.19,10415.51,6250.12,1128.35,196.66,3898.48,1815.54,849.68,760.57,542.93,640.75,212.28,13278.79,1548.46,10866.57,6421.19,13421.44,1145.31,150.37,905.0,3907.79,6249.22,26552.0,564.94,463.11,386.52,15008.26,15926.23,16301.31,658.23,718.4,818.46,505.51
2009-11-14,SCHISM,franks,7,11891.01,11520.84,1291.18,4615.55,8306.59,0.0,0.0,3.98,-0.26,84.2,119.7,-140.34,795.63,795.63,519.19,517.29,405.67,660.31,459.51,640.75,18276.11,10089.78,5951.82,1075.76,193.84,3730.29,1732.78,825.86,755.2,541.46,640.75,202.52,13258.85,1519.3,10684.55,6525.25,13328.37,1105.71,150.37,853.38,3739.44,5950.56,26547.96,591.94,459.51,405.67,14839.69,15760.83,16222.03,687.31,745.29,837.98,522.34
2009-11-15,SCHISM,franks,7,11759.09,11418.06,1294.0,4535.19,8279.87,0.0,0.0,4.39,-0.36,84.2,116.0,-122.04,826.48,826.48,534.74,541.25,424.99,660.72,459.51,649.91,18328.4,9889.95,5611.78,1089.12,195.58,3604.42,1671.88,801.79,757.88,540.62,640.75,196.66,13121.22,1491.1,10550.02,6368.2,13190.81,1052.85,150.37,837.37,3613.79,5609.97,26618.19,613.45,459.51,424.99,14722.84,15518.58,15924.26,715.91,766.14,852.15,541.46
2009-11-16,SCHISM,franks,7,11397.17,11032.73,1310.48,4368.99,8132.82,0.0,0.0,4.64,-0.27,85.4,136.3,-69.54,875.46,875.46,548.8,564.31,446.4,660.72,459.51,660.72,18547.86,9942.48,5510.02,1149.15,200.57,3574.08,1642.46,807.56,764.08,544.61,641.58,193.84,12932.4,1466.65,10445.51,5957.58,13045.39,1013.87,150.37,835.72,3582.32,5509.47,26905.07,636.17,459.51,446.4,14632.78,15301.71,15717.19,724.61,785.94,866.09,559.08
2009-11-17,SCHISM,franks,7,11122.72,10744.83,1301.46,4077.88,8144.19,0.0,0.0,4.59,-0.16,85.0,158.1,-44.01,898.67,898.67,569.34,589.43,467.76,660.72,459.51,660.72,19842.03,11057.69,6316.08,1482.16,230.25,3987.39,1718.01,863.84,790.06,560.54,656.57,193.41,12748.02,1468.63,10584.61,5564.72,13056.13,1004.92,150.37,927.07,3997.05,6314.29,27525.67,655.11,459.51,467.76,14795.62,15364.3,15786.19,739.91,803.44,887.81,581.9
2009-11-18,SCHISM,franks,7,11501.71,11081.93,1306.44,4060.27,8535.32,0.0,0.0,4.43,-0.31,84.0,118.1,-94.47,827.31,827.31,586.29,595.28,486.54,685.23,459.51,660.72,19367.43,10609.43,6057.8,1318.18,219.43,3733.83,1612.82,839.42,787.17,560.54,660.72,187.98,12718.92,1446.75,10157.51,5498.42,12925.85,1074.95,150.37,946.47,3743.55,6057.62,26949.43,676.51,459.51,486.54,14648.87,15385.26,16009.61,760.98,816.2,900.7,589.01
2009-11-19,SCHISM,franks,7,11960.39,11540.11,1310.79,3413.87,9646.46,0.0,0.0,4.01,-0.22,85.0,185.7,-25.15,902.0,902.0,605.1,615.53,499.82,704.52,466.28,660.72,18530.18,9940.07,5256.59,1185.85,206.86,3460.4,1562.93,763.25,769.44,567.46,669.45,191.02,12588.31,1400.31,9893.39,5670.92,12654.81,979.28,150.37,863.43,3469.41,5255.31,26689.48,690.01,466.28,499.82,14478.23,15041.02,15640.91,787.17,828.33,896.0,607.18
2009-11-20,SCHISM,franks,7,12004.24,11552.37,1304.76,3164.91,9829.2,0.0,0.0,3.56,0.01,83.6,140.0,-174.89,665.32,665.32,618.24,635.54,513.72,700.58,476.2,697.89,19894.17,11231.3,5899.41,1605.1,229.6,4009.32,1685.69,815.58,783.26,576.67,695.19,190.8,12332.76,1387.14,10051.42,5327.85,12739.45,924.01,150.37,915.63,4019.53,5898.51,28306.94,691.87,476.2,513.72,14545.98,15045.49,15431.15,800.35,832.85,905.82,630.75
2009-11-21,SCHISM,franks,7,12822.19,12301.96,1300.64,3151.78,10566.31,0.0,0.0,2.79,-0.17,82.6,86.9,-317.85,529.25,529.25,627.0,632.63,531.38,700.58,479.79,700.58,17686.45,9549.67,5167.22,991.7,198.18,3281.25,1443.16,759.74,764.9,583.57,700.58,189.93,12271.67,1375.56,9229.26,4894.34,12322.64,1016.31,150.37,845.78,3288.41,5166.31,25761.2,701.2,479.79,531.38,14161.15,14846.49,15632.51,783.05,843.12,916.24,618.87
2009-11-22,SCHISM,franks,7,13692.75,13187.64,1303.24,3144.4,11408.38,0.0,0.0,2.34,-0.18,81.6,76.8,-366.41,471.24,471.24,641.58,659.48,538.1,700.58,484.86,700.58,16907.57,8767.04,4234.92,800.77,185.37,2942.07,1388.74,673.61,740.95,593.61,700.58,192.1,12160.87,1339.19,8934.1,5265.86,11997.21,810.85,150.37,668.83,2945.49,4233.81,25793.33,712.19,484.86,538.1,13830.67,14500.32,14962.91,827.09,841.06,902.75,655.11
2009-11-23,SCHISM,franks,7,13703.77,13182.67,1306.15,3180.66,11283.1,0.0,0.01,1.79,-0.18,80.6,60.5,-485.66,383.95,383.95,654.69,664.67,551.11,700.58,493.71,700.58,15652.66,7776.43,3627.26,567.25,178.2,2556.75,1283.92,625.33,717.98,605.31,700.58,192.1,11932.23,1317.78,8575.78,4720.86,11738.6,778.1,151.67,576.46,2561.93,3626.7,25293.61,721.71,493.71,551.11,13354.99,14098.04,14210.74,815.79,849.68,906.23,662.8
2009-11-24,SCHISM,franks,7,13491.41,12967.56,1303.13,4095.81,10066.68,0.0,1.0,1.43,-0.12,80.4,56.0,-576.05,276.83,276.83,658.64,675.68,570.81,700.58,500.46,700.58,14893.25,7168.43,3262.01,442.37,172.34,2330.95,1214.63,597.37,696.02,615.74,700.58,192.1,11686.88,1294.14,8068.68,3904.81,11573.36,744.67,166.68,485.07,2334.04,3261.45,25581.47,736.4,500.46,570.81,12735.58,13775.76,13614.26,816.81,865.48,897.84,669.25
2009-11-25,SCHISM,franks,7,13006.74,12508.86,1282.63,5526.94,8104.09,0.0,1.0,1.35,-0.03,80.6,70.2,-588.14,368.01,368.01,661.76,689.18,580.64,707.42,510.35,700.58,15201.92,7064.84,3215.02,378.64,171.25,2252.27,1182.62,596.53,677.14,624.5,700.58,192.1,11511.55,1285.12,7202.64,3326.67,11233.86,721.3,171.25,418.63,2255.36,3214.83,26459.37,754.99,510.35,580.64,11967.09,13284.48,13392.32,824.63,864.45,895.18,670.28
2009-11-26,SCHISM,franks,7,12653.81,12148.84,1276.1,5529.03,7701.24,0.0,1.0,1.47,0.05,82.0,126.4,-573.22,365.52,365.52,665.5,687.72,581.48,720.47,520.03,713.43,15942.52,7394.68,3411.54,338.71,171.25,2259.82,1164.28,616.99,668.21,630.13,700.58,192.1,11224.66,1277.3,6324.14,3287.66,10860.77,688.14,162.55,406.73,2263.3,3408.91,27172.98,769.03,520.03,581.48,11337.66,12825.71,13581.84,827.3,855.43,889.04,665.09
2009-11-27,SCHISM,franks,7,12197.65,11689.17,1263.96,5068.46,7588.65,0.0,1.0,1.83,0.01,82.0,583.7,-220.8,625.43,625.43,665.71,696.23,596.12,720.47,526.34,720.47,17451.08,8522.02,4088.02,390.99,175.38,2486.45,1173.55,714.46,675.68,630.54,700.58,192.1,10799.44,1280.51,5575.76,3404.96,10532.21,660.93,150.37,400.14,2490.29,4086.54,27127.73,783.05,526.34,596.12,10971.56,12805.37,14082.39,838.19,852.76,891.29,672.57
2009-11-28,SCHISM,franks,7,12850.53,12302.52,1258.67,5069.57,8198.52,0.0,1.0,2.56,-0.16,82.0,179.8,-661.32,226.92,226.92,670.91,714.67,610.11,720.47,526.13,720.47,16455.21,7816.9,4822.96,439.41,176.46,2177.47,1121.48,780.16,638.46,633.04,709.29,192.1,10510.8,1256.83,5178.69,3446.68,10339.18,572.06,150.37,395.25,2176.89,4821.12,26136.1,816.81,526.13,610.11,11008.4,13104.95,14538.68,788.0,852.15,855.63,683.16
2009-11-29,SCHISM,franks,7,13029.36,12529.68,1256.98,5624.84,7828.45,0.0,1.0,3.46,-0.1,82.6,67.1,-765.95,128.67,128.67,701.2,729.99,627.83,720.47,534.11,720.47,16652.52,7991.98,4166.43,429.02,184.29,2102.31,1055.28,672.57,631.79,647.2,720.47,192.1,10035.08,1229.71,4965.82,4019.9,9819.98,646.37,150.37,457.61,2107.95,4164.95,26245.83,826.48,534.11,627.83,11015.4,12804.19,14602.75,807.56,838.8,855.84,688.35
2009-11-30,SCHISM,franks,7,12342.42,11797.19,1253.41,5303.75,7495.51,0.0,0.99,4.42,0.03,83.8,53.8,-742.77,126.43,126.43,711.56,749.62,655.53,725.85,546.7,740.32,18120.77,8894.45,4308.13,622.0,182.98,2394.23,1063.39,651.57,644.5,649.7,720.47,196.01,9385.52,1206.18,4798.59,3450.07,9046.02,615.74,150.37,474.94,2402.33,4306.65,26857.44,804.68,546.7,655.53,10744.4,12434.97,14504.8,803.65,832.44,856.66,713.84
2009-12-01,SCHISM,franks,7,11986.48,11469.07,1245.3,6083.08,6398.85,0.0,0.0,5.28,0.18,84.6,93.0,-656.85,121.86,121.86,721.3,746.73,660.72,734.95,563.69,740.32,19517.6,10143.59,5372.89,983.76,196.01,2965.25,1118.65,664.88,663.22,649.49,720.47,201.22,8761.29,1167.1,5266.41,3292.94,8828.33,621.79,150.37,578.13,2977.02,5370.71,27798.4,788.61,563.69,660.72,11840.79,12786.7,14828.1,797.68,821.13,848.66,716.95
2009-12-02,SCHISM,franks,7,11753.55,11233.27,1221.98,5708.19,6607.62,0.0,0.0,5.86,0.21,84.8,55.7,-604.02,210.82,210.82,715.29,739.08,660.72,740.32,577.92,740.32,20024.88,10818.57,6132.92,1246.99,215.74,3385.96,1183.23,667.58,674.23,651.16,720.47,197.75,8428.55,1134.21,5738.67,4159.21,9184.35,714.67,150.37,713.63,3397.62,6130.22,27648.78,777.69,577.92,660.72,12727.17,13793.29,15634.32,799.74,808.17,842.29,718.19
2009-12-03,SCHISM,franks,7,11734.91,11198.11,1247.99,4168.26,8253.05,0.0,0.0,6.11,0.1,83.8,63.6,-498.0,328.58,328.58,723.16,736.81,660.72,741.36,592.77,740.32,19868.54,10756.54,6169.73,1316.78,215.31,3368.09,1181.41,647.41,666.75,654.69,720.88,196.45,8620.1,1122.29,5921.39,4828.63,9527.72,776.66,150.37,778.31,3381.26,6168.12,27818.48,775.63,592.77,660.72,13196.34,14482.88,16148.14,799.74,809.0,835.11,722.33
2009-12-04,SCHISM,franks,7,11841.95,11325.09,1268.44,4148.11,8493.08,0.0,0.0,5.77,0.01,84.0,129.1,-340.1,472.82,472.82,726.68,736.4,660.72,762.43,604.05,740.32,18726.66,9831.35,5319.31,1182.82,201.0,3039.25,1125.93,605.93,648.87,660.93,737.84,195.58,8871.66,1114.61,5848.21,5244.4,9519.94,783.88,150.37,767.38,3050.06,5317.85,26961.53,770.27,604.05,660.72,12954.4,14035.58,15770.38,799.74,807.35,831.0,722.33
2009-12-05,SCHISM,franks,7,11848.15,11347.91,1259.82,4141.26,8543.64,0.0,0.0,5.09,0.19,84.2,172.0,-251.08,558.83,558.83,724.4,737.22,660.72,779.96,613.86,740.95,18498.11,9976.57,5457.63,1151.17,206.64,3091.92,1129.97,611.15,633.67,668.0,747.35,196.66,8948.71,1098.03,6043.06,4902.39,9618.09,742.6,150.37,726.06,3101.77,5456.0,27011.0,764.49,613.86,660.72,13083.82,14033.25,15424.38,795.21,797.06,820.1,721.09
2009-12-06,SCHISM,franks,7,11586.85,11118.88,1256.52,4138.94,8277.25,0.0,0.0,4.12,0.32,83.6,142.8,-284.37,435.28,435.28,725.23,735.16,658.02,763.87,619.91,759.54,18290.53,9956.6,5404.11,1188.87,201.44,3107.64,1134.01,594.44,630.54,670.08,759.74,195.79,8997.72,1089.53,6117.83,4668.19,9653.14,744.05,150.37,719.43,3117.29,5403.39,26813.98,760.36,619.91,658.02,13064.19,14047.41,15342.34,805.09,795.21,808.17,720.26
2009-12-07,SCHISM,franks,7,11934.05,11443.99,1265.39,4153.78,8295.72,0.0,0.0,3.24,0.35,82.2,143.7,-606.24,-161.19,-161.19,725.85,733.92,649.91,750.04,622.83,778.31,17399.15,9338.6,5051.09,1012.85,189.72,2904.43,1086.69,584.62,617.62,675.48,760.16,192.1,9025.52,1089.12,5935.44,4866.53,9388.64,741.15,150.37,669.45,2913.74,5051.27,26063.23,758.5,622.83,649.91,12676.19,13733.19,15156.46,803.65,791.7,803.85,731.02
2009-12-08,SCHISM,franks,7,12724.86,12232.14,1313.95,4017.65,9251.48,0.0,0.0,2.51,0.01,80.4,145.8,-623.89,-171.58,-171.58,734.54,734.95,641.17,733.92,625.33,779.96,15430.67,7956.15,4145.31,700.58,175.81,2375.92,992.51,523.39,604.68,682.33,752.93,192.1,9017.7,1095.19,5563.27,5018.6,9017.53,733.5,150.37,609.9,2382.47,4144.57,24524.16,760.36,625.33,641.17,11778.6,13249.8,14608.72,809.82,790.88,792.12,735.36
2009-12-09,SCHISM,franks,7,12758.16,12324.86,1275.03,4044.81,9200.07,0.0,0.0,2.26,-0.09,80.4,138.5,-649.82,-204.67,-204.67,734.33,734.33,645.12,740.32,627.83,761.19,14241.15,6815.62,3356.79,504.25,174.51,1998.9,938.71,477.47,589.01,692.08,732.67,192.1,8931.15,1088.72,5477.58,4900.92,8753.98,683.57,150.37,525.28,2002.02,3355.29,24318.24,761.19,627.83,645.12,11007.89,12541.32,13784.61,798.09,789.23,786.35,732.67
2009-12-10,SCHISM,franks,7,12385.92,11934.83,1254.36,4100.81,8637.58,0.0,0.0,2.44,0.11,81.6,53.9,-847.99,-455.84,-455.84,716.33,725.02,640.75,740.32,635.96,758.3,14352.95,6663.44,3275.78,440.47,173.86,1948.33,916.65,487.81,564.52,694.98,739.7,195.14,8804.48,1077.98,5555.3,4587.53,8676.08,626.38,150.37,456.76,1952.24,3275.22,25317.68,760.16,635.96,640.75,10755.68,12110.68,13356.66,760.16,780.37,781.2,717.78
2009-12-11,SCHISM,franks,7,12348.64,11678.29,1270.45,4381.82,7932.93,0.0,0.0,2.92,0.38,83.2,6.7,-1297.65,-1158.49,-1158.49,711.98,721.92,634.92,740.32,644.71,761.39,16138.44,7666.69,3862.72,516.45,175.38,2165.06,935.85,524.23,555.72,696.23,740.32,196.88,8637.54,1064.0,5749.15,4260.08,8748.92,579.81,159.07,435.81,2170.88,3861.05,26916.39,754.17,644.71,634.92,11016.93,12040.68,13570.97,733.09,770.89,767.79,718.81
2009-12-12,SCHISM,franks,7,13073.34,12132.93,1317.92,4419.44,8274.05,0.0,0.0,3.37,0.71,83.6,6.0,-1691.78,-1556.67,-1556.67,711.15,718.81,628.67,758.3,662.8,760.16,18552.76,9602.54,5057.48,871.22,180.59,2752.55,1023.01,555.3,566.41,695.81,740.32,196.88,8509.97,1035.6,5984.05,4031.97,8970.96,580.64,150.37,507.19,2761.52,5055.1,28197.46,745.29,662.8,628.67,11734.19,12779.14,14342.8,736.19,753.75,766.14,712.19
2009-12-13,SCHISM,franks,7,15144.82,13862.69,1386.14,4928.17,9181.06,0.0,0.0,4.1,0.55,82.4,12.8,-2408.92,-2790.88,-2790.88,703.07,712.19,627.83,764.7,674.65,760.16,18735.01,9896.66,5400.85,925.85,183.42,2968.28,1035.4,537.05,575.2,698.09,741.36,196.45,8581.54,1025.25,5898.51,4338.79,9042.37,633.04,150.37,575.41,2979.49,5397.4,27743.38,730.19,674.65,627.83,11600.35,13149.9,15059.06,735.57,750.66,756.23,707.01
2009-12-14,SCHISM,franks,7,16785.96,15576.74,1394.77,5929.71,9778.55,0.0,0.0,4.56,0.25,82.0,17.4,-2455.07,-2789.0,-2789.0,701.62,711.98,635.75,781.2,680.25,774.8,17135.27,8526.21,4221.42,693.53,176.25,2483.37,944.63,479.37,558.45,704.11,757.27,208.38,8672.07,1021.39,5667.3,4900.01,8817.71,625.33,156.03,537.89,2490.48,4219.94,25700.53,728.12,680.25,635.75,11306.87,12628.21,14798.43,743.01,737.84,750.45,707.21
2009-12-15,SCHISM,franks,7,17128.3,16124.43,1395.16,6457.45,9722.75,0.0,0.0,4.71,0.23,81.6,7.9,-2335.36,-2618.37,-2618.37,713.22,718.4,633.67,779.96,693.12,801.38,16455.73,7983.72,3720.57,604.68,179.72,2326.9,933.81,471.35,545.03,710.11,775.63,212.93,8727.15,1003.5,5675.07,4315.15,8692.99,567.25,172.34,478.95,2332.69,3717.77,25008.8,720.26,693.12,633.67,11273.35,12247.18,14047.74,735.57,728.33,735.78,706.18
2009-12-16,SCHISM,franks,7,17003.36,16097.21,1422.65,7365.04,9082.93,0.0,0.0,4.69,0.18,80.8,17.8,-1960.25,-1983.63,-1983.63,716.12,714.26,627.63,779.96,704.73,801.79,16070.05,7646.95,3433.91,552.58,191.45,2224.97,922.99,472.4,531.17,714.46,779.96,212.93,8701.7,983.97,5685.01,3517.84,8574.39,536.84,157.11,446.4,2231.36,3432.59,24536.86,711.36,704.73,627.63,11071.33,11937.14,13471.64,724.19,711.77,724.4,708.66
2009-12-17,SCHISM,franks,7,16642.82,15773.55,1457.66,7904.8,8993.14,0.0,0.0,4.35,0.12,78.6,26.0,-1176.54,-734.21,-734.21,708.04,707.63,620.12,793.35,715.91,802.21,15206.05,7020.64,2983.85,492.87,192.32,2042.95,897.43,466.7,523.6,716.33,779.96,212.93,8465.25,969.3,5662.6,3012.13,8439.22,518.98,171.25,424.14,2048.6,2981.96,23697.2,696.64,715.91,620.12,10781.83,11527.51,12846.04,711.36,697.68,710.11,699.34
2009-12-18,SCHISM,franks,7,16751.3,15917.31,1459.41,7546.7,10464.11,0.0,0.0,3.88,0.14,78.0,34.8,-165.09,630.41,630.41,698.09,698.51,609.9,808.59,725.64,802.82,14410.99,6447.84,2568.07,429.87,192.1,1872.61,867.12,460.99,511.61,718.6,779.96,212.28,8225.94,958.09,5609.79,2667.31,8252.21,495.4,171.25,392.91,1875.74,2566.72,23358.29,687.1,725.64,609.9,10457.17,11168.97,12236.88,703.69,681.91,696.44,686.27
2009-12-19,SCHISM,franks,7,17650.43,16833.61,1444.78,7539.24,11658.67,0.0,0.0,3.45,0.22,78.4,24.1,126.8,909.21,909.21,694.15,686.69,601.96,799.74,742.19,804.47,13964.3,6142.98,2250.91,372.46,192.1,1750.69,850.3,457.19,505.72,720.47,791.7,211.19,8062.02,942.59,5538.82,2408.11,8048.68,456.98,169.73,360.51,1752.86,2250.91,23951.73,672.78,742.19,601.96,10155.28,10740.3,11641.92,676.1,664.47,687.31,677.97
2009-12-20,SCHISM,franks,7,17766.32,16926.02,1406.26,7493.67,11944.27,0.0,0.01,2.83,0.34,80.0,27.4,292.75,1059.44,1059.44,684.82,679.42,589.85,799.74,762.63,810.23,14427.37,6381.45,2370.52,367.98,189.5,1746.56,864.66,462.68,504.46,720.47,798.29,207.51,7843.82,917.27,5570.15,2191.82,7963.88,419.69,161.25,336.14,1748.92,2369.17,24843.62,656.98,762.63,589.85,10047.64,10559.78,11289.17,660.72,654.49,675.48,681.5
